user_id,score_1_perc,score_2_perc,score_3_perc,score_4_perc,score_min1_perc
b90f7c0efd46c5c1785fe628f81718e20a062a3842d0fb38be2a2cfffc6c16ae,83.33,0.0,0.0,16.67,0.0
d55024e241da8e8699f28c891383c187b10503afa6e5f278b81f6e1dbd7717d5,,,,,
45cc574c5624d73f156262593761af284db0c8664f9ebd409f8d0b0c4713acb1,100.0,0.0,0.0,0.0,0.0
a77776b6ca5436c4a2f27c41f0579f148c142204e276bbaf293af5302a88a66a,100.0,0.0,0.0,0.0,0.0
5426d47a0e3bd5c73c3b5c16a43f0bc0a15d5fb26b1356808dc7a14ed9e00d4c,,,,,
6e068203805fa0997b6e3ba22a70a8d9dc926b31cda3057fdb0d2e2baf9ce206,16.67,0.0,0.0,0.0,83.33
7dd7aa1076cf044689a9dd4d0367a850e646729eb57272a30bd96158d15bd1c0,33.33,16.67,16.67,33.33,0.0
e2622aaaf559238acebe0c3030a192754a7e6b7b9353aa0cc74eb906a4cb44db,75.0,0.0,0.0,0.0,25.0
f92c48631f4d250bc217d1e52826766d6d0645611103195bb2fc1d0785fb9e7f,83.33,0.0,16.67,0.0,0.0
0f0e4b640fc0a8998d13b80359ed17d87c841acb4ca421884863b4ba6f77cd02,100.0,0.0,0.0,0.0,0.0
ed7cdbfecb9ff32a4fcbfa07b8febf7c363c727ffdaf9cbef58cee6eebc76d67,60.0,0.0,0.0,0.0,40.0
03a804641d7f6524191dcf61f8a9fad48330a7e2cc948545a1ffb09a37c6e6cd,50.0,0.0,0.0,0.0,50.0
a6cbfa4ba2e13711ac36e8e3e02f91d6a977014f2e814efa1160bd0e7dabc3d7,83.33,16.67,0.0,0.0,0.0
fa461c534581515d027eb4a4b4e3f60793a8f6a56016b1494aa152165656d5c7,0.0,0.0,0.0,0.0,100.0
10c65a718b6b24e5297804dbb7ec134bff1414a4df4305ff32e62e66286d17f2,100.0,0.0,0.0,0.0,0.0
c74f336b8894987503aa7d02422c1f22a8e46fce6c6e7fe227c05ac006e00ccd,33.33,33.33,33.33,0.0,0.0
d32d4c328f27b83c2694971e62ac9c177fb05b1d2027bbb15cfd72103c53ae91,33.33,0.0,0.0,0.0,66.67
1695982eb2589ffeff5326a11c24f43d27ac39a575a957baf02aa5bca3b92142,100.0,0.0,0.0,0.0,0.0
ca7ea1a5b77a339b799816fa9f62c318465589b4f7b2f688f19717fb934be0da,0.0,16.67,16.67,50.0,16.67
0a3df2de83273973bb3a153cb2540092a008ffe2752fb5ddcb30ee4904ed1e81,16.67,0.0,0.0,0.0,83.33
9aa03d101244ad51d7fe5fb91fcda69ef73e125597da5ff129aa21612e9bd4ba,16.67,0.0,0.0,0.0,83.33
b5c730677a846bbd1dc0655a3b161a5d8fc86db6a3477f1b7b40389d50321814,33.33,33.33,16.67,16.67,0.0
18f915d3bc92352a9a2e715d87490efde03ed6ffc4776ef032d80e55360ee375,33.33,0.0,0.0,0.0,66.67
858f4a3103234f91faf2a2995d69629868f8f8e5df75e171c63f939b49ea4980,100.0,0.0,0.0,0.0,0.0
a22b9b4b8fa143a661cdbf1ab0dbd1a7dd0373eac6bcfa42d8bdce6ed889110c,100.0,0.0,0.0,0.0,0.0
755b76e975bb57e3dd02d389e718a2109752bc8219a39204d151af88185c9c23,100.0,0.0,0.0,0.0,0.0
f7069067a28bb89d84d8e66d18f39316a41ca8b95d627202bc91a2623d33e5cd,66.67,0.0,16.67,0.0,16.67
9855626904b98d10023d6a1172cb6faf8f96fd742a7dab4ab00378f21ebec777,100.0,0.0,0.0,0.0,0.0
73a880b5ba0005c4d0cc711f2881bd2490736fc926088468dea17a522b5f5f3f,100.0,0.0,0.0,0.0,0.0
7e6b6e1baecbe3c4bed78f1fd16313f2a3121863b29236191427626c4acc2c28,66.67,0.0,0.0,0.0,33.33
694e08391dc57c57ff7e21cbbc90ef78ebedc60cc3f6edaf5433cb5893f18a68,33.33,16.67,16.67,33.33,0.0
542f5af44d40477d6ae1b14ed997ad439a663e806be65c44945e3e666d814215,83.33,16.67,0.0,0.0,0.0
f56258b79c552d92e42440a4458a73881610018c22856f8d429599062c72e6a8,,,,,
7e4ab0ece923a53ff2875022d3078dfdec252705167a1e69dd887376aa99782b,83.33,16.67,0.0,0.0,0.0
46fdf6aa95a2507c4c9445e014e38ed18afb972f4f6aa429ac257787f0a81e08,16.67,0.0,0.0,0.0,83.33
9deaf909e1921daeecbdc9069c09555ffb5af09ddc358ecca937fe1e56e4c9f6,100.0,0.0,0.0,0.0,0.0
0ec49d0eebf3eb1a30a2597b9f711c2257bb656bb8fdff8ea94058162d4f7734,33.33,0.0,0.0,0.0,66.67
7cc08c33838de6b5e8e4f5e83650a7300028f9d45fd1f74e4c78a023b6208d9f,16.67,50.0,0.0,33.33,0.0
87a24bebc872be1fb69f6e8e3a38641a99fb4b31a5257a84415813c70ec3ae93,60.0,0.0,0.0,0.0,40.0
cafc8906be94c68681e2e8fbd672ea186f8c396d2c00ebadde4e544ee6fa7e6c,16.67,33.33,33.33,16.67,0.0
fbf4cede3bc3f446db98bbccf1bd436ec2ce85f5c3810fd7b3967afa502df2b7,100.0,0.0,0.0,0.0,0.0
8fc2b5ec9468031f9214e68fccaa405c52d5644456b0cbb30ef461604c68555c,83.33,16.67,0.0,0.0,0.0
cf959c4620f359356a3fb15371f9cb248ae7826a0532c7ad016f4a6ecda7f06a,66.67,16.67,0.0,16.67,0.0
0198c91561fc63f00984069d197117c922a6983b83980793e1532e4ad30888f0,16.67,50.0,16.67,16.67,0.0
54121f537064d93034b90071551fd0e3a55e337d73d3412510227b282f669ece,100.0,0.0,0.0,0.0,0.0
5d1d4e00a91ed82de63bb3573bb7ebf28fea57f43588b0fd8ebc39eb575799e7,100.0,0.0,0.0,0.0,0.0
145d44b6086027c42dd7f8259127eeba22bc548bdd3fe0f903142ee7edb685cd,16.67,33.33,33.33,16.67,0.0
bff6545811d58be844cc51de4e71136d6c8a0a2a87944f7ba0dfe0423b548894,50.0,16.67,16.67,16.67,0.0
0421bbd7fec7fea2ab88ef0bfc4507834de51ea8706be9196224d162528506ec,100.0,0.0,0.0,0.0,0.0
546a34439462422fa80ae0181507e6dba2f32272bf853217c7ec505f28bd8e82,50.0,16.67,16.67,16.67,0.0
219d608d1d1a82474f3193a140224331b01ffe5844e0807095c1bc976e0b44e4,100.0,0.0,0.0,0.0,0.0
237736274281d7c1d9723fd48148e417f4cbe8472bcceb2d26ae84250591819b,50.0,0.0,0.0,16.67,33.33
5f035b1cfd92e92ccef5480858604ebedbcbec7706c07e6d34ed9a91e3a7ae95,83.33,0.0,0.0,16.67,0.0
bb9ac1f31f0cb286178581b730719f7408bcb1b60146792a11eaac25b97db317,100.0,0.0,0.0,0.0,0.0
dafdc892901bac9ecb8756ec00ff86146f7814fd1d29c2010382db05e628f0f8,100.0,0.0,0.0,0.0,0.0
e56e20d32c0a1b48a7a19d50de791b57cf169d7700cc03ec2e3f1a8532358d76,66.67,33.33,0.0,0.0,0.0
fe5f70d4b1427efadc94d50848c14dcb57ee36dbbcb77d9c289370b69d2e59a0,50.0,0.0,0.0,16.67,33.33
da912ca74e75f75c8c3a8dce1e2acc047f9bb94bf20f6ef99b79ff2f47390665,60.0,0.0,0.0,0.0,40.0
8a02ac0b86c52288e8ff72cc34bd358a96291f971a4dfa8ad2126fcdcefddeb3,100.0,0.0,0.0,0.0,0.0
dd81b3519dce34eb9d61dc4901051a87a6e1c5a3e180694245f05ad709391f4e,66.67,16.67,0.0,16.67,0.0
e776e67d70425cae1fe55fd9221dabcd32fe854c73871dc5477e1d2bba310730,83.33,16.67,0.0,0.0,0.0
7c4c7252549f982fce613cc889278066a37123fbaff74e45433489882d7cd945,50.0,0.0,16.67,33.33,0.0
d636ffd55237b767483483b8c7b059f2811bf3bf430f0357a8a3322d59898d9b,,,,,
bbbf8dc887835a87b5016f01a529b2ba75ff97ab0e6af14dd455aaa3312b5c3f,100.0,0.0,0.0,0.0,0.0
d93c6b3e783dd806b4a82be7cef93b20e0991c4a44c332934ffaaf86e6e771c5,,,,,
dcfaa11b4842d90320f79d9fa9b4cfb0d1a5745569f8290375aee1072220e394,83.33,0.0,0.0,0.0,16.67
76f8243665c358a906aa9d6a9271e447959c72d1b68615f8d7002b79b87a4796,100.0,0.0,0.0,0.0,0.0
fdd3ec2faa1efb68d226d3edd2a6f88408a5888dee44ca2e3eb1ead7abcb2764,,,,,
2164e256f3e8b96cc8480c849aaf9f961590d0bea7d88238dd631577ef0a9239,66.67,0.0,0.0,0.0,33.33
80e622e77fa6464ddfceb49fe52bbf5c4d04cc4bd6516134afa6297cb5187b12,,,,,
4cfda21a9bf82099d63e09fa0cfea81c3f55c8eee595fee610f3b296bc2619d4,80.0,0.0,0.0,0.0,20.0
07ac5c7d3a0b150ba6973f9678cc182ca4569956cf520e894087073e92eac947,100.0,0.0,0.0,0.0,0.0
13194ff53c2f02a80e8c248ec8b22aab39af79bd00079e5701667d5bb5407094,83.33,16.67,0.0,0.0,0.0
e8c54d03f36d193bfc4244d5b18c7a062a9ee7cf1e4bf5f11f45e35473b8770e,33.33,16.67,16.67,33.33,0.0
eb863b37786653db8c7b0692bf5371c3224d40a3a7f34b8c41113b927be1f138,100.0,0.0,0.0,0.0,0.0
0e7a2f344bdb63f348d35556b8fca9eeecc1515de6e19855b8adcedc0ad82c05,100.0,0.0,0.0,0.0,0.0
18ae5135c6e8f299cd272b571689d1050a4b9ff42de287c73e61ce519402286f,16.67,0.0,0.0,0.0,83.33
84cd6856f94c0bf15051d7db00394a4b4ef02c7dbc8c499931b96d83a8c0b1b1,80.0,0.0,20.0,0.0,0.0
99163fd454f89be3981ab0716de1cc0a46c25f4483a25a3860804a65c8411feb,66.67,0.0,0.0,33.33,0.0
7347ee3a3650f9b4717ae11651640cd7b05e18743e2ebfe3302c9ea11113548f,100.0,0.0,0.0,0.0,0.0
97405129e456bfe99a6881f3c0d337e29d5101d58687363ca14e96b355a17cd0,16.67,0.0,0.0,0.0,83.33
16c8bf474c7c156918d2051c8a34ec2d4ad8715ae9ce6568b01202914e0ba4e0,16.67,0.0,0.0,0.0,83.33
98a09c8c1378d3abfe107ea7efc5e0ece90a287b48a5abfe2cfaee2701a41149,,,,,
294f89e27932bafefe58160c1caab293759050bddfa8dc70b5259f4ab99c3490,100.0,0.0,0.0,0.0,0.0
a701ef2164a9764c9bd9f9b819cb24924d99463c3d3e3b493f551a0f5046f104,100.0,0.0,0.0,0.0,0.0
01b6938cc5ad1d5b07be9c816d68c3bbc51306a0e7b8f67bb6f91b59f715af8e,0.0,0.0,33.33,66.67,0.0
fa2b9e9e6f262e701ed254aaa440365650ee9b3c3d8a62611af3c7a2cec7e979,50.0,0.0,0.0,50.0,0.0
5fae6e07001d574d66767c188e55929407ead21d00f1c89e6fe6d3fbb2c106f2,20.0,0.0,0.0,0.0,80.0
2a17cf2513a2dde75e0a7a624c3925725dc4d1865302cdef50f77d6ffd1460dc,100.0,0.0,0.0,0.0,0.0
3a3ee58006d577dc1d4d53bdeb076918f7e24ae65fd98fd51ee54484657399c6,66.67,0.0,0.0,0.0,33.33
41198467772c2483584aa994598acf41fe62e1c36e5fe879699f455ea1a398dd,66.67,16.67,0.0,16.67,0.0
c72b2cfcb06bf8164107345537e224fdcc97a8b44c59d317779d87fe409d83e0,0.0,0.0,0.0,0.0,100.0
7920d67d412fd07694e88d4e87d99e997ad5af79317d7420214ca44e2e37a90f,83.33,0.0,0.0,16.67,0.0
728afbd586f999cee5e0acabbb58a1f47e35b15dad2f2652e378c83a00b60c27,83.33,0.0,0.0,16.67,0.0
279ccddfc2f770dff6b5ce2f3252ab8e7b77168dd502fe5d7952124dc42e5c9d,66.67,16.67,0.0,16.67,0.0
9e5430da75c84b4527867484bb274ad42e5d338243e157bc1eb56e0c3f427d41,0.0,0.0,0.0,0.0,100.0
a0ffd29ceab59f0504c36e4639d989811d1d04d6541b070cff1ed33e1bcd86b4,33.33,33.33,0.0,0.0,33.33
0653d1e679634b0891da8c0f7443beb35281a5f42cfd4501daee69a7de6426a6,100.0,0.0,0.0,0.0,0.0
33b493e5389c35079346151f8c5cb2f4f65b6c8aa728b0ffeb4f8a85931a19cf,66.67,0.0,0.0,0.0,33.33
137992946c45d9d5f6ccdefcd825216f9b7e41007bf41c7fac950b6bc13391aa,83.33,16.67,0.0,0.0,0.0
2c44f3834e9cacf9e97baef65dc3dfe1105ab4b27e292a397d05aa0180fdcc8d,100.0,0.0,0.0,0.0,0.0
7d0be5fc66d18ca522182e330fd2e656911c451a026ab99bcaa2367c9b43fd19,100.0,0.0,0.0,0.0,0.0
8dd079b1d9ded01746cbd9cc7899b8775b44ec579c4fdd20f1848873265ce24a,100.0,0.0,0.0,0.0,0.0
8fc2bb9d44e9308791e1889b18ae2dd595098987622b3a28b10435c64cb70cf0,100.0,0.0,0.0,0.0,0.0
b44f113a217239916e004aee73d6ff130e037cc875e866262a36f659a172d94a,50.0,16.67,16.67,16.67,0.0
77266e69802b0a69e271531d319163af47121b1bcc854daab71d8a9f01bc4ee0,50.0,16.67,0.0,16.67,16.67
8a1d753597bc990556475fd9438413502f9ced2d824515c0e0d21f354491565e,0.0,0.0,0.0,0.0,100.0
59d0bfdd3c5cdc84ab7d43aada8dd151c9fc16b62b6d9ef32dd352863455b423,100.0,0.0,0.0,0.0,0.0
e57f723ab79f0f7bcb8a7fe43d52c54428338b4e7276c37050b0f5bb530a4690,33.33,33.33,16.67,16.67,0.0
d114e75da84f6c2ad961d80f329d2c3d1fcac07aefa949e087a5cb230c8fe650,16.67,0.0,0.0,0.0,83.33
0426faa6eadecaf4d47ff0a1d3719d24b80634c81ef470cfd91b12b67957dd2a,16.67,0.0,0.0,0.0,83.33
2d97de438f527642bb9e71360aa7bbdd652f9382e282fa5a378aaad28ac46181,33.33,0.0,33.33,0.0,33.33
702df79d809ee7d71297cb08ec184d1ed278adab1c3d393b0f083af2456f7d8e,50.0,0.0,16.67,33.33,0.0
0622bdde4a3ec3b43865d9a4362ae0cad3997fe39f8bc4bd795d685f64af4ec2,83.33,16.67,0.0,0.0,0.0
2808826306d37385a2c4cd1558b381a5a5b1414e9306f98a7ee5b4feff3e4e88,16.67,0.0,0.0,0.0,83.33
7e6c54c350bea0758d9374d0229586352b75992956e2f18d0633e59be6725113,100.0,0.0,0.0,0.0,0.0
9245b8f872a8b66fbdd323d832e1cd217c838b1518d7884cf2f73fe8cc3dc85e,50.0,0.0,16.67,0.0,33.33
6b81a210f82e9fbe02cfcf04e1587caee0af0c56a95302b87cfa67566251ad40,100.0,0.0,0.0,0.0,0.0
063db8ed88324571fbdd2e73f4443625cfefa5f3e1d56e3600ac10c0dcf18434,,,,,
0d3915ecf20717aa72b73c62e06fe5ebdcf4e6d5875e9d6882a9b8ba09eb84e6,0.0,16.67,0.0,83.33,0.0
0ef75409569d8a28b0f7d165c7dcf3005dd89135dc4e6862f2f95f236bc0be38,66.67,16.67,0.0,0.0,16.67
5eddd76363ba6e5218b2fb2e532d48a2f3ff7ec21162b247ba735da8d1e2cb71,16.67,50.0,0.0,33.33,0.0
2da714f655cf61c5a6d49bd5378ba4e9c36af9163719ebda3e5ee05daf3f0ef0,16.67,50.0,33.33,0.0,0.0
64be4e4a770de10b11cf49eb49be6dc183c5f7be3abccbbb8eb3e29475ee9f09,50.0,0.0,0.0,50.0,0.0
42d67b9cd12822b871ef846609a422a0dffeee3da3eb029f831b36bbeff43862,100.0,0.0,0.0,0.0,0.0
85e42c7573e30d65bbe04835e14f231668de5dead96dbd3f6d3af4f9a9d44f75,100.0,0.0,0.0,0.0,0.0
17b69962aab4981e3a9bfc27b4f6c22b3f17147de32b3d1be6ad2a4573378f65,100.0,0.0,0.0,0.0,0.0
5917d4cb3b7951489fad3dcbdd29d152ac4f295111749ea5ca4c18c46d03f7a3,83.33,0.0,0.0,0.0,16.67
27f6f35dd2c9aaadb3c7f943416783722c554e86da2de021f76de1f55a033a93,83.33,0.0,0.0,16.67,0.0
ed6a55efa0870efcab428d788020c993aa37989d6783c9a12efea2d8ade1dcdc,100.0,0.0,0.0,0.0,0.0
8069f079e744cd4ff537816d510fc8cc26ed9045c90ea8a9bcc152fe45446bc4,66.67,16.67,0.0,16.67,0.0
bb54428dddd10707d69f14d2b94f5a8c63e2962e6f7f5e2250bb58bced0642eb,100.0,0.0,0.0,0.0,0.0
91bf69e5f7ebae20774f1356f25d57a89cb2caeb12532a134d97957991239d09,50.0,16.67,16.67,16.67,0.0
fc4bcd79ab2e58ef17572ac59b60f66f8e1d89cbf55d0980810ac743b995a54f,50.0,0.0,0.0,0.0,50.0
59f3e2dfc13da06428e338abb70c3f178d8ffa77e6859cc643cf50c2649ddfc0,100.0,0.0,0.0,0.0,0.0
a5ca9d4af7f01dcb9e23433c4066d77285fd1771c867906398c5676a4031f471,50.0,0.0,0.0,0.0,50.0
273f45ee2604c65c8546833bd440013f228a24dc41fcd5e3c4d90e0b578f6521,100.0,0.0,0.0,0.0,0.0
ebce8cce223c3d84924d8e5fa1f0b674ff6a1011f8092fe69aaaab100931dfc3,0.0,0.0,0.0,0.0,100.0
3a7cab5e8ed3b20d635b90125a6d79ca2d52878d8cd82c3ecb56ca7c808d7691,0.0,0.0,0.0,0.0,100.0
cde7cb99efec462a164a099544b9c631ca8702d2d51bc2ce164a85d83bd4da4f,66.67,0.0,16.67,16.67,0.0
0321d8e01029d3f397c5fd1472581c8515b26da64f0e132b5b4d91a1271137b9,100.0,0.0,0.0,0.0,0.0
327330f81177af16ee72bf5e6283eb91e4ce0c8d312febf07d19e7140937490b,100.0,0.0,0.0,0.0,0.0
c2dff7fb81f45242e85aff74424eee63e3bb23e5513581af81ae85acfab99ea9,0.0,0.0,100.0,0.0,0.0
7fc4217b6d7cedeb43ae53711385ec71a88d3271cf12189b30f229843efa3b06,0.0,0.0,0.0,16.67,83.33
5db0d3c934a23cdd4161bbd04610854c1989a5de157fd2545018341fbaa36822,66.67,16.67,0.0,16.67,0.0
92f66f9f29173e8d98df0fc1407af5fe3c0640ebde6e2c18bdbdd6e3490e1b29,66.67,0.0,16.67,0.0,16.67
b05658da4c64102b55811758be46c7d64ba15d9796fc96363420e1a635cc82e4,,,,,
712a8755945f76591775e4cb8bf6a2c2b2bff3cc9e7d04461db917c7d4e88a13,50.0,16.67,16.67,16.67,0.0
3ee1aadb743d20561ac8605c1bc95fcb9642683df207205f92472e59032ac8df,,,,,
e1d45ea0c0f52a958074c6ef2e42f7440d307a3a7510750448e95eba2d8fc8ca,83.33,0.0,0.0,0.0,16.67
9ecff576571bfb79ab85401141d23369dad09d8f6082ae2a633f8d980a7d93d5,83.33,0.0,16.67,0.0,0.0
cb4dbe4ca330b2423eb0cf8244270082dea352b68a828c0c03a44eb013c9c57d,,,,,
f86649f42ea706038a9efd55f09ac3931aafce2423c7f5f35eecba4148c13183,100.0,0.0,0.0,0.0,0.0
62c82a683cd47d10b876bbcfe063de10ce2abd2c7d7ae70213afd2a5149f05ed,83.33,16.67,0.0,0.0,0.0
a6d35a24dbf9099507026cf7aee6e020058a3ea7872230f22a2724695fcfd375,100.0,0.0,0.0,0.0,0.0
d63e9f4d1af92560f4164f1f24f75ea81dd4df62efce6bd0080d4e54a9922e9c,66.67,33.33,0.0,0.0,0.0
525cb743d3cec301562afde93d1ad84093a5d56d56868b10e96ce6b5430c0a17,66.67,0.0,0.0,0.0,33.33
1760da5bd06478edb8652db7104fd2cfcd05018f65c385aa3e1f7f7dd743190d,100.0,0.0,0.0,0.0,0.0
38ed3ee1eb09349f2de8c0216769208dc0ea2c24e333098f4595a0a0950691be,50.0,0.0,0.0,0.0,50.0
71f7db905691d783a731df972983ae87b82af6e40d2fbcc08aa3716548b06578,66.67,33.33,0.0,0.0,0.0
793bcdc421af3ce48affb069858ba8a0ac861eea40b75c1aa4c9a124e440a4be,100.0,0.0,0.0,0.0,0.0
fd3e80d7c298cbe73933905d91244f55c416413998515f205f68d703e3719287,50.0,0.0,0.0,0.0,50.0
19086180f4f5b9dda7fe59687e754d657d84f34808bcede838622a4b7d136491,20.0,0.0,0.0,0.0,80.0
2a5add24d0cc8bc5584380496919ce40c0df6517652910f070f313bea5432c35,100.0,0.0,0.0,0.0,0.0
16f66542d37116a16fbeb8af92ec9c71e8cac65081ee8536ed4929471b6e1d96,100.0,0.0,0.0,0.0,0.0
5af79de4804ee8b602099b82cfe7389a7a23f7a60653dfcf79e75cc35e88d168,50.0,0.0,0.0,0.0,50.0
fa3f9d76caf33c2a2efd031cce340e24e72136bd6ef86af68ddbe6a901bc276c,100.0,0.0,0.0,0.0,0.0
43e5939e1ffa073a6ab5b69b7be763c589eacccb7c8e3ba3c4ddb3f0e201d9e5,100.0,0.0,0.0,0.0,0.0
199f048c7b31599c82ba1e9607efd2f36170ad84e9a4973fac47079ee8b6ef06,0.0,0.0,0.0,0.0,100.0
95203728aa485a08498189cf6e2d457f38f55a317879fe11b02ff80a83d4a8ec,0.0,0.0,16.67,83.33,0.0
577e902383f73149953472201658f8c574257518dbfcc5f37a53dc50618842f7,100.0,0.0,0.0,0.0,0.0
76d9b31bd19522fd862cb384bde57f0c9e039a1eccb11ffd9878a263925f05cc,50.0,0.0,0.0,0.0,50.0
f4cbd493619156e6648b15c18c66323539b9953de7501bd3251a0b30412d3355,100.0,0.0,0.0,0.0,0.0
56b8aec4fdb9d9fab4aa24acd9aa7cee1396a133806c37ea310c5cf1c631cb36,100.0,0.0,0.0,0.0,0.0
edcf758f120d002249be11dd390efc6ffd52143a1299cf78e1bd3d8934341953,100.0,0.0,0.0,0.0,0.0
ae24be231e499361ff2b2820044bc12911fea0ebc3e84925f35a5c0931a1dcc6,50.0,0.0,0.0,0.0,50.0
b8271cebb1d30d6d96772747ca707afc74ce90ee6e7537ad5131eb3834c75dc3,16.67,0.0,16.67,0.0,66.67
a0c3766fbc2eafe9713e6f5527d624b2cdef626eaf342a36855daaefe9320a7f,100.0,0.0,0.0,0.0,0.0
eab33a5f4b2580ebe0accf90421bd105c22f99e2527f9918920399b6f3e6b845,100.0,0.0,0.0,0.0,0.0
7ea8680cac9d9da45a8352c77a29c9a9f5d04183b7397ea2b1aa17fc15a29de8,,,,,
ca1bd96c167e63a052acbb73328c5b9c5b33a7d28ef98ad8e2cf7d7a4baad703,100.0,0.0,0.0,0.0,0.0
9aa0e1334bdd853fe85c84116081ab527b32eb864d60250e77d31d7dd0468ce0,33.33,33.33,16.67,16.67,0.0
a128c66229cd23a0a0591632ae62ebfb8dce26a5fe9219ab3bfafc661316f907,100.0,0.0,0.0,0.0,0.0
ec1b018e079996cda03a60f59ee0b482168fe8dc2bed5d73713827382a96af8b,16.67,0.0,16.67,66.67,0.0
ada65212f53146d4a8f55e5662fc1781891a3bf7bf381ac237b5e67fb19515c2,,,,,
1cc63013a2aa01cb3b83c46871ad0975c477fbe963b351b56f44bd8c2148451c,50.0,0.0,0.0,0.0,50.0
a2c4bad0ae2cc453fb04505c6fb2e4571ff5804b15c68ba0297b50e3dc03d069,83.33,16.67,0.0,0.0,0.0
f524bde12a5bf75cb3eb3c7c0f31ce7fc5402d8f7b1be5891f16d4ca6b3b73a7,100.0,0.0,0.0,0.0,0.0
497aa04e204971ec6d5fa4978752b8a478f731b4740f8393b872bf6e3c10544a,33.33,16.67,0.0,50.0,0.0
9a90bbe66d1c7dfb7ed6718e7561f1171732b274d60a66bd3b0d2239b8cf6776,50.0,0.0,0.0,0.0,50.0
0d2df5fe8ac2f9ea68fe9c788be137130d24631e632c80282b08183d2c3c802b,66.67,0.0,0.0,0.0,33.33
e73bd35754aa8499941e766915d8fbe77915caaaf7736806ed3e956b85f61315,66.67,0.0,0.0,0.0,33.33
277fd2eae584d41fbc27b264ed39ea21a681c2d267568869dcb6ab5af5896deb,83.33,16.67,0.0,0.0,0.0
20b7bbc4c4a521dff68dfca83cffd875a104a214716cd5a97b0825515596fa5b,100.0,0.0,0.0,0.0,0.0
43f70930e4c502d6f815f0f08739406ea03d3d69db2eebab803ffb8975d0f29a,50.0,0.0,16.67,33.33,0.0
c6af5e7602eafcf42f00a07fbd74a3febd1b5678dfbfb0dc4059b9d9d4b86235,33.33,0.0,0.0,16.67,50.0
096bb12d51df8b26485230b54eac00af320fb6fe45c1f038d872e96420d9cb67,66.67,33.33,0.0,0.0,0.0
f598e4392892d86c4bb13c74ea6bc664b6aac92973d452c26ae1649b9693eec0,100.0,0.0,0.0,0.0,0.0
535ea4825583a1794bfdc4d6a6eba1ba5736e122c3cfc0d63a357df29caf85d9,100.0,0.0,0.0,0.0,0.0
1c34e196f9580cb39aa4938392bb3da2704d82ef1d6ca51563d810dcadbe1414,33.33,0.0,33.33,16.67,16.67
1e16d4804b5da40cea821dbaf81aaca27db904a043b149e533d3837ad1240806,83.33,16.67,0.0,0.0,0.0
3945a581b764d2494dd9b12ebfa189df52e708d5d3f53fd831ff6a9d255a5e82,,,,,
9fdb9ff4a413a3ede4be84987df05a130f8c83216c5fb8a7661be597f11edee8,,,,,
ab051dbf496a9b1326883780e41362d6abf88ea1dc1519f50a357b576f38db31,0.0,0.0,0.0,100.0,0.0
b1c9b0012c973db703875225b59775c50e0800d8d25460570534e61b2fadf7db,50.0,0.0,0.0,0.0,50.0
d03add1f4e9cd6905bae7198d30a300edb480deeabb4cc306812bb3ab173807a,0.0,0.0,16.67,83.33,0.0
86d9b8722e8360222ec98f4c175d1ee8c1adfd39f2e1eab38dc253d624e8962c,100.0,0.0,0.0,0.0,0.0
c8d71d9a5caa707428d754434eddd2bb552dfcd90a19cc2a5acd6e5407561fdf,25.0,0.0,0.0,0.0,75.0
02ead2fe56db95a192f9ebdd219df2163bd5f59f1451712a25d2301a8a9948cb,33.33,0.0,0.0,66.67,0.0
9d97bb7545d47d862856cac49a61f5192dc7afa785d0c49b929244148d70ea44,100.0,0.0,0.0,0.0,0.0
e6eecb4c48cfa43e41328c8981b73f507b986372a260caa9ee6b9cf2462a35ef,100.0,0.0,0.0,0.0,0.0
c6eaadf7e17cd971e3dc7b435c322a8d3b014087be26f36fb1cb334ff61ed918,83.33,16.67,0.0,0.0,0.0
3453279a582c23efc5c98383207acc4b90ef590aeb769aeadffe2327bd3e0a93,50.0,50.0,0.0,0.0,0.0
511ef222640b952a9d1e13f2a432fcfa7480a53c84c22e63b0980e574572ff96,100.0,0.0,0.0,0.0,0.0
b0a907e5beca6dcfc402ba50b3f8ca3de4e0755f71895063237a979996731b76,100.0,0.0,0.0,0.0,0.0
f096dd2dfc603a5837bddea09baa18ad89d0cecbca848e3db6dc72db90f060b1,66.67,33.33,0.0,0.0,0.0
373d5a5f6200c3b188b0a3aa375b147d9610ddc499f436a8e17c4892402a1e1b,66.67,0.0,0.0,16.67,16.67
4c70e959f6833cca9c1828869bd1560de03e9918a504702745f0960dfb041953,100.0,0.0,0.0,0.0,0.0
f232094f862d4c7f3985649d4ce12adc121633a387a2eeee624885d1e44e51eb,83.33,0.0,0.0,16.67,0.0
448cdcfb772ec1c53274df8d25727132a3a62b57397e326e104751ec194ae5f4,33.33,33.33,16.67,16.67,0.0
b26745b79db77908022ef0edef9731369653f019c27978e8455aa94fdd58d0bb,100.0,0.0,0.0,0.0,0.0
f09ae5c2ae64436232f1dc5ccdba3c875595ee919b0f3775fe1e1792325693b3,83.33,16.67,0.0,0.0,0.0
118d84adee342a75fc23629e2f42fbf3a9714d6af567216db2a132ff4939b928,66.67,0.0,0.0,33.33,0.0
1d679d6b93eb32d13605d63cb6bccc50d0b88c0ae6e1ac78081a37a520ec74b7,0.0,0.0,50.0,50.0,0.0
b736640a83eb7f5dabcf7d690703290b4a0e244b6e11045ca660fefd0c333e09,83.33,0.0,0.0,16.67,0.0
